매장명,주소,lat,lon
고대하나스퀘어점,서울특별시 성북구 안암로 145  ,37.588703422366,127.03169833124
고려대역점,서울특별시 동대문구 고산자로 560  ,37.58935424853,127.036838781
고속터미널영동선1호점,서울특별시 서초구 신반포로 194  ,37.506435473857,127.00683572341
고속터미널영동선2호점,서울특별시 서초구 신반포로 194  ,37.50643574423,127.00683436624
고척사랑점,서울특별시 구로구 고척로27다길 35-11  ,37.50589776218,126.84766991582
고척유니츠점,서울특별시 구로구 중앙로14길 7 상가 101호 ,37.506478,126.861113
공덕스타점,서울특별시 마포구 만리재로10안길 9  ,37.54920929188,126.96085320365
공덕역점,서울특별시 마포구 마포대로 108-1(공덕동)  ,37.544444554176,126.95187218361
공릉개미공원점,서울특별시 노원구 공릉로 111-1  ,37.620314029416,127.07774509915
공릉타운점,서울특별시 노원구 공릉로 191-10(공릉동)  ,37.626714208031,127.0783997339
공릉효성점,서울특별시 노원구 노원로 62  ,37.627697872576,127.08729992312
공릉MS점,서울특별시 노원구 공릉로34길 123  ,37.625487661265,127.08019279193
공항주유소점,서울특별시 강서구 개화동로 420  ,37.574342460134,126.80229063658
과기대누리학사점,서울특별시 노원구 공릉로 232 누리학사 ,37.633078927938,127.07679474285
과기대수림학사점,서울특별시 노원구 공릉로 232 과기대 內 수림학사 ,37.633078927938,127.07679474285
관악난곡로점,서울특별시 관악구 난곡로 272  ,37.478391455132,126.9154119668
관악난곡점,서울특별시 관악구  난곡로24나길 2 (신림동)  ,37.469352759378,126.92122681849
관악난우길점,서울특별시 관악구 난우10길 23  ,37.476256575781,126.91897206317
관악난향점,"서울특별시 관악구 난곡로 60(신림동) 산타플러스B102,103 ",37.460867602729,126.91939558172
관악남부점,서울특별시 관악구 남부순환로172길 13  ,37.48306952421,126.92521036565
관악문성로점,서울특별시 관악구 문성로38길 25  ,37.477539696019,126.93041135355
관악법원단지점,서울특별시 관악구 법원단지13길 16  ,37.47479924802,126.92091552401
관악봉천로91점,서울특별시 관악구 봉천로35길 24-1  ,37.484184176744,126.94549155579
관악신림빌리지점,서울특별시 관악구 남부순환로161나길 40  ,37.485565673518,126.92104946863
관악신림점,서울특별시 관악구 신원로 10  ,37.480277357037,126.92806225726
관악신원점,서울특별시 관악구 남부순환로170길 49(신림동)  ,37.481404246405,126.92374810436
관악조원점,서울특별시 관악구  조원로 79 (신림동)  ,37.484457350172,126.91116164259
관악조은점,서울특별시 관악구  신림로28길 25 (신림동)  ,37.472806744417,126.93525930975
관악초등학교점,서울특별시 관악구 쑥고개로11길 29  ,37.480965216854,126.94241807202
관악행운점,서울특별시 관악구 봉천로53길 12(봉천동)  ,37.482330318435,126.95434064553
관악KS타워점,서울특별시 관악구 양녕로 5  ,37.482489067463,126.94618643003
광나루역점,"서울특별시 광진구 천호대로 808(광장동, 광장12차현대홈타운)  ",37.544950035674,127.10300498379
