매장명,주소,lat,lon
GS25뉴온수역점,"서울 구로구 경인로3길82, 1층 (온수동 53-4)",37.49188355,126.82328388
GS25뉴왕십리동진점,서울 성동구 왕십리로381-1 (하왕십리동 893-3),37.56457489,127.02775531
GS25뉴은평타운점,"서울 은평구 진관2로90, 320동 B106호 (진관동 107, 은평뉴타운 마고정 상가)",37.63396064,126.92754622
GS25뉴은평행운점,서울 은평구 갈현로1길6 (신사동 16-20),37.59940393,126.90960616
GS25뉴을지로입구점,"서울 중구 을지로지하 42, 202의 104호 (을지로1가 100-1)",37.56612668,126.9820268
GS25뉴자양대동점,"서울 광진구 뚝섬로511, 1층 GS25뉴자양대동점 (자양동 553-205)",37.53578021,127.06719994
GS25뉴잠실점,"서울 송파구 오금로11길30, 102호 (방이동 59-3)",37.51502829,127.11033038
GS25뉴잠실희망점,"서울 송파구 올림픽로10길36, 1층 (잠실동 200-3)",37.50851795,127.08146301
GS25뉴장충행복점,서울 중구 장충단로189 (장충동1가 57-9),37.56155481,127.0059265
GS25뉴충무로명보점,"서울 중구 마른내로51, 중구인현 (인현동1가 101-1, 인더라인)",37.56452366,126.99368485
GS25뉴평창파크팰리스점,"서울 종로구 평창문화로87, 상가동 (평창동 153-3, 평창파크팰리스)",37.60726062,126.97077494
GS25뉴한강세빛섬점,"서울 서초구 올림픽대로2085-14, 1층 (반포동 650, 세빛섬(가빛))",37.51143934,126.99325556
GS25뉴한성대점,"서울 성북구 삼선교로10길23, 1층 (좌측) (삼선동2가 150)",37.58718302,127.00944682
GS25뉴화양타운점,서울 광진구 능동로13길89 (화양동 33-20),37.54536789,127.06840452
GS25능동사랑점,"서울 광진구 능동로258, 1층 코너 (능동 283-6, 천지빌딩)",37.55295442,127.07754526
GS25능동중앙점,"서울 광진구 능동로36길95, 1층(능동 246-4)",37.55460967,127.08414581
GS25능동타운점,"서울 광진구 능동로32길65, 1층 (능동 234-35)",37.55420591,127.08204564
GS25다동타운점,"서울 중구 다동길43, 1층 (다동 70, 한외빌딩)",37.56819532,126.98159114
GS25답십리동아점,"서울 동대문구 답십리로60길134, 상가동 103호 (답십리동 10-3, 동아아파트상가)",37.56769701,127.06171946
GS25답십리래미안점,"서울 동대문구 답십리로130 (답십리동 1003, 래미안위브)",37.57124416,127.05344506
GS25답십리센터점,"서울 동대문구 사가정로5길1, 1층 (전농동 325-139)",37.57617752,127.05514871
GS25답십리역점,"서울 동대문구 고미술로57, 상가 14호 (답십리동 994)",37.56692329,127.05396385
GS25답십리우성점,"서울 동대문구 답십리로57길53, 상가동 101호 (답십리동 80-1, 답십리청솔우성아파트상가)",37.57511667,127.06109429
GS25답십리중앙점,"서울 동대문구 천호대로265, 1층 (답십리1동 496-1)",37.56830798,127.05135407
GS25답십리청마루점,"서울 동대문구 답십리로59길6, 외1필지 (답십리동 2-148)",37.57300984,127.06584145
GS25답십리청솔점,서울 동대문구 답십리로51길14-13 (답십리동 89-13),37.57391947,127.05898102
GS25답십리타운점,"서울 동대문구 전농로53, 1층 (답십리동 260-1)",37.5697489,127.05688266
GS25답십리한신점,"서울 동대문구 한천로17길23, 1층(답십리2동 4-73)",37.56990407,127.06278983
GS25답십리한양점,"서울 동대문구 답십리로182, 1층 (답십리2동 62-19)",37.5726685,127.06029862
GS25답십리한천로점,"서울 동대문구 한천로37길19 (답십리동 1-548, 창승빌딩)",37.5763219,127.06650199
GS25당고개점,"서울 노원구 덕릉로126길11, 1층 (상계동 67)",37.67063647,127.08178092
GS25당곡역점,"서울 관악구 신림로391, 1층 (신림동 1429-1)",37.48904014,126.92782366
GS25당산NC점,"서울 영등포구 양평로49, 1층 (당산동5가 16-1, 대림빌딩)",37.53408867,126.90095176
GS25당산SK점,"서울 영등포구 당산로41길11, E-109-2 (당산동4가 80)",37.53084678,126.89825001
GS25당산강변점,"서울 영등포구 버드나루로130, 상가 1층(당산동6가 376, 강변래미안)",37.52982199,126.90821005
GS25당산계룡점,"서울 영등포구 국회대로55길10, 제1층-1  (당산동 121-162)",37.52605667,126.9083215
GS25당산골드점,"서울 영등포구 국회대로37길25, 105호 106호 (당산동4가 32-2)",37.52905692,126.90052779
GS25당산공원점,서울 영등포구 양산로19길11 (당산동3가 398-3),37.52536442,126.89492534
GS25당산금호점,서울 영등포구 국회대로37길15(당산동4가 32-102),37.52834915,126.89999512
GS25당산대로점,서울 영등포구 당산로32길1-11(당산동3가 190),37.52699842,126.89718657
GS25당산대우점,"서울 영등포구 당산로30길9, 1층 (당산동3가 223-6)",37.52563357,126.89769314
GS25당산래미안점,"서울 영등포구 당산로214, 상가 2동 1층 102호 (당산동5가 42, 당산삼성래미안)",37.53189072,126.9029527
GS25당산미래점,"서울 영등포구 영등포로106, 102동 106호 (당산동2가 16-1, 대우아파트)",37.52152621,126.89302486
GS25당산삼환점,서울 영등포구 영중로157-11 (영등포동8가 85-12),37.53037669,126.90486432
GS25당산새말점,서울 영등포구 영등포로25길5 (당산동1가 24),37.52158739,126.89763954
GS25당산쉐르빌점,"서울 영등포구 당산로45길1, 상가 110호 (당산동5가 9-2, 쉐르빌)",37.53326526,126.90057915
GS25당산스타점,"서울 영등포구 영신로219,  106호(당산동4가 1-2, 코오롱스타폴리스)",37.52734862,126.90286083
GS25당산양남점,서울 영등포구 선유동1로12-1(당산동2가 111),37.52319109,126.89184634
GS25당산양평점,"서울 영등포구 양평로16, 21번지 대정프라자(당산동6가 216-8)",37.53283379,126.90456816
GS25당산양화점,"서울 영등포구 선유로52길11, 1층 (당산동6가 342, 석천)",37.53587786,126.89956772
GS25당산역점,"서울 영등포구 양평로64, 1층 (당산동6가 338-1, 한경빌딩)",37.53523342,126.90002978
GS25당산정고을점,서울 영등포구 당산로49길20(당산동6가 350-14),37.53642447,126.90117772
GS25당산진미점,"서울 영등포구 버드나루로19길5 (당산동 121-115, 찬솔원룸)",37.5283909,126.90740501
GS25당산하나점,"서울 영등포구 영등포로103, 106호 (당산동2가 37, 하나비즈타워)",37.52203178,126.89313052
GS25당산한강점,서울 영등포구 당산로48길11 (당산동6가 293-1),37.53475094,126.9033747
GS25당산현대점,"서울 영등포구 국회대로29길3, 1층 (당산동4가 92, 현대아파트)",37.52894358,126.89610575
GS25당산효성점,"서울 영등포구 당산로205, 상가 104호 (당산동5가 9-3, 당산역효성해링턴타워오피스텔)",37.53275674,126.90015667
GS25대륭포스트점,"서울 구로구 디지털로306,  1층 102호(구로3동 182-13, 대륭포스트타워ⅱ)",37.48593862,126.89727031
GS25대림그랜드점,"서울 영등포구 대림로198, 101호 (대림동 689-1, 대경빌딩)",37.49849392,126.89863506
GS25대림나누리점,서울 영등포구 대림로31길26(대림3동 732-5),37.49628867,126.89598724
GS25대림도신로점,서울 영등포구 도신로36(대림3동 605-28),37.50457933,126.89706404
GS25대림밸리소홈점,서울 영등포구 대림동1101-7번지,37.48659614,126.90014404
GS25대림본점,서울 영등포구 디지털로54가길2(대림2동 1024-11),37.48879386,126.90296137
GS25대림소망점,"서울 영등포구 가마산로329, 1층(대림3동 778-32, 소망빌딩)",37.49916229,126.89591101
GS25대림승리점,서울 영등포구 도림로47길13 (대림동 694-6),37.49631563,126.89984318
GS25대림역점,서울 영등포구 대림로29길43 (대림3동 808-26),37.49377013,126.89549282
GS25대림우성점,"서울 구로구 도림로22길8, 상가동 102호, 103호 (구로동 1260)",37.48977377,126.8940251
GS25대림유진점,서울 영등포구 가마산로45길6 (대림동 668-10),37.50275491,126.89949988
GS25대림으뜸점,서울 영등포구 도림로41길6(대림3동 710),37.49447211,126.89829833
GS25대림제일점,"서울 영등포구 시흥대로591, 1층 일부 (대림동 994-4)",37.48573972,126.90300604
GS25대림춘혜점,서울 영등포구 대림로219 (대림3동 779-8),37.50014701,126.89715186
GS25대림파밀리에점,"서울 영등포구 도림로54길16, 상가동 103호,105호 (대림동 1124)",37.4952252,126.9027316
GS25대림한신점,서울 영등포구 디지털로413(대림1동 879-1),37.49346297,126.9041144
GS25대방경남점,"서울 동작구 여의대방로54길14, 1층 (대방동 344-1, 경준빌딩)",37.51187164,126.92671666
GS25대방서울점,"서울 동작구 상도로17-8 (대방동 397-26, 새문빌딩 101,102호)",37.50024698,126.9226307
GS25대방성남점,서울 동작구 대방동23길18(대방동 376-28),37.50415559,126.92439546
GS25대방쉐르빌점,"서울 동작구 등용로49, A동 B01호 (대방동 5-2)",37.50593671,126.93301103
GS25대방승화점,"서울 동작구 대방동길97, ,29 지하2층(대방동 383-28)",37.50593937,126.92337455
GS25대방역점,"서울 영등포구 여의대방로62길2, 1층 (신길7동 1432, 봉덕빌딩)",37.51380853,126.92667761
GS25대방중앙점,서울 동작구 여의대방로36길4 (대방동 389-3),37.50391263,126.92245361
GS25대방타운점,서울 동작구 여의대방로24라길32 (대방동 402-7),37.49938199,126.92263182
GS25대방현대점,"서울 동작구 등용로127, 종합상가 가동 102호 (대방동 502, 현대)",37.51267446,126.93078858
GS25대조엘점,서울 은평구 통일로69길37 (대조동 31-11),37.60977428,126.92526597
GS25대조온누리점,"서울 은평구 연서로20길28, 1층(대조동 214-1)",37.61427643,126.92098762
GS25대조초교점,"서울 은평구 연서로18길10-1, 1층 101호 (대조동 225-5, 대조동창희빌라)",37.61204754,126.9186526
GS25대조초롱점,"서울 은평구 통일로65길13-18, 1층 (대조동 15-119)",37.60872459,126.92873549
GS25대조포인트점,"서울 은평구 서오릉로8길7, 1층 (대조동 64-7)",37.60828919,126.92247853
GS25대조해오름점,"서울 은평구 통일로67길11,  1층 101호(대조동 9-40, 해오름시티)",37.61060216,126.92811959
GS25대조행운점,"서울 은평구 역말로9길7, 101호 (대조동 171-1)",37.61184925,126.92160034
GS25대치SK타운점,"서울 강남구 삼성로51길25, 104,105호 (대치동 612, 대치SK-VIEW아파트)",37.49569301,127.06047236
GS25대치골드점,"서울 강남구 선릉로86길48 (대치4동 896-52, 동창빌딩)",37.50408127,127.05362636
GS25대치대명점,"서울 강남구 영동대로85길17, B동 122호 (대치동 950, 우정에쉐르)",37.50688037,127.06226628
GS25대치래미안점,"서울 강남구 남부순환로2927, 1층 117호 (대치동 622, 대치 클래시아)",37.49389774,127.06020082
GS25대치명문점,"서울 강남구 선릉로90길56, 1동 101호 (대치4동 891-23, 대우아이빌명문가)",37.50507151,127.05351207
GS25대치미래점,"서울 강남구 역삼로63길24,  1층 101호(대치4동 900)",37.50278866,127.05199141
GS25대치사랑점,"서울 강남구 역삼로77길7, 1층(대치4동 904-19)",37.50295803,127.05626447
GS25대치삼성점,"서울 강남구 테헤란로98길8, 1층(대치2동 945-10, KT&G코스모대치타워)",37.50768918,127.06199602
GS25대치삼성타운점,"서울 강남구 도곡로78길22, 상가동 112,113호 (대치동 1014-3)",37.4963337,127.05832692
GS25대치삼호점,서울 강남구 테헤란로108길11(대치2동 997-9),37.50871313,127.06613431
GS25대치선릉점,"서울 강남구 선릉로86길16, 1층(대치4동 897-33)",37.50325827,127.0510015
GS25대치스카이점,"서울 강남구 역삼로558, 1층 (대치동 968)",37.50473321,127.06420459
GS25대치에이스점,서울 강남구 삼성로71길41 (대치4동 916-11),37.50120428,127.05555141
GS25대치오토웨이점,"서울 강남구 영동대로417, 지하1층 (대치동 948)",37.50651022,127.06331149
GS25대치은마점,"서울 강남구 영동대로57길16, 1층 (대치동 992-4)",37.50000852,127.0660844
GS25대치은마타운점,서울 강남구 삼성로58길11 (대치동 989-6),37.49878852,127.06222046
GS25대치은행점,서울 강남구 삼성로64길35 (대치2동 976-7),37.50070638,127.06318042
GS25대치제일점,"서울 강남구 선릉로72길20, 1층(대치4동 920-8)",37.50033555,127.05283672
GS25대치중앙점,"서울 강남구 역삼로78길26,  1층 101호(대치4동 916-40)",37.50076834,127.05737776
GS25대치타운점,"서울 강남구 선릉로76길25, 1층 (대치동 900-13, 진범빌딩)",37.50200007,127.05253295
GS25대치타워점,"서울 강남구 선릉로90길36, 1층 (대치4동 890-47, 미소빌딩)",37.50466393,127.05212604
GS25대치학여울점,"서울 강남구 영동대로213,  101호(대치2동 994-12)",37.49785683,127.06859924
GS25대치학원점,서울 강남구 도곡로511(대치2동 988-17),37.49966246,127.06220953
GS25대치희망점,"서울 강남구 삼성로307, 1층 101호 (대치4동 941-16)",37.49940383,127.06027884
GS25대한제당점,"서울 송파구 올림픽로299, B1 (신천동 7-23)",37.51532819,127.10351702
GS25대흥백범점,"서울 마포구 백범로20길26, 1층 (대흥동 440-2)",37.54581707,126.9440535
GS25대흥큰우물점,"서울 마포구 큰우물로39-4, 1층 (대흥동 575)",37.5433953,126.9432729
GS25덕수궁캐슬점,"서울 중구 서소문로9길28, B114호 (순화동 217, 덕수궁롯데캐슬)",37.56348012,126.96984949
GS25덕수점,서울 중구 세종대로89 (태평로2가 362-1),37.56446577,126.976469
GS25도곡STX점,서울 강남구 논현로24길17(도곡2동 450-5),37.48189484,127.04437458
GS25도곡럭키본점,"서울 강남구 남부순환로365길56, 104호 (도곡동 895-4)",37.48910588,127.04024578
GS25도곡렉슬점,"서울 강남구 선릉로225, 지하층 비101,102호  (도곡동 527-3, 도곡렉슬상가)",37.4954324,127.05266116
GS25도곡롯데점,서울 강남구 도곡로14길7(도곡1동 547),37.49054088,127.03720815
GS25도곡매봉점,"서울 강남구 논현로30길51, 1층 (도곡2동 419-5, 석진빌딩)",37.48520362,127.04572324
GS25도곡센터점,서울 강남구 남부순환로359길6 (도곡동 959-26),37.48551175,127.03705785
GS25도곡신호점,"서울 강남구 도곡로184, 1층 101호 (도곡1동 544, 신호빌딩)",37.49167896,127.03976053
GS25도곡아카데미점,"서울 강남구 언주로30길21, A동 1층 105호 (도곡동 467-7, 아카데미스위트)",37.48885827,127.05198656
GS25도곡양재점,"서울 강남구 남부순환로351길14, 1층 (도곡1동 954)",37.48572561,127.03455616
GS25도곡역점,"서울 강남구 남부순환로2912, 상가동 1층 104호  (대치동 500, 그랑프리앤상가)",37.49081121,127.05732197
GS25도곡점,서울 강남구 남부순환로2730(도곡2동 411-16),37.48571786,127.04468772
GS25도곡타운점,"서울 강남구 논현로30길7, 1층 일부 (도곡동 515-5)",37.48310908,127.04299096
GS25도곡타워점,"서울 강남구 남부순환로2806, 112호 (도곡동 467-12, 군인공제회관)",37.48926114,127.05278434
GS25도곡푸른점,"서울 강남구 강남대로272,  102동 101호(도곡1동 949-2, 도곡푸르지오)",37.48776639,127.03289028
GS25도림로점,"서울 영등포구 도림로133, 1층 2호 (대림동 1050-10)",37.49306144,126.89679241
GS25도림제일점,서울 영등포구 도신로69 (도림동 251-8),37.50636428,126.90005766
GS25도림행복점,"서울 영등포구 도신로29길8-1, 1층 (도림동 113-12)",37.50928614,126.90517254
GS25도림현대점,서울 영등포구 도신로147 (도림동 76-1),37.50977063,126.90786877
GS25도봉공원점,"서울 도봉구 방학로104, 1층 (방학동 689-23, 법성빌딩)",37.66306527,127.040708
GS25도봉구민회관점,"서울 도봉구 도봉로552, 1층 (창동 303)",37.65407385,127.03860243
GS25도봉구청점,"서울 도봉구 마들로664, 1층 (도봉동 636-12, 킴스타워)",37.66941024,127.04647532
GS25도봉럭키점,"서울 도봉구 도봉로169나길38, 101,102호 (도봉동 597-19)",37.67798085,127.04336146
GS25도봉로점,"서울 도봉구 도봉로642, 1층 (창동 746)",37.66162039,127.04252871
GS25도봉방학로점,"서울 도봉구 방학로33, 1층 코너 (방학동 724-30)",37.66213767,127.04855183
GS25도봉북서울점,"서울 도봉구 도봉로177길26, 1층(도봉1동 564-17)",37.68184843,127.04474027
GS25도봉서원점,"서울 도봉구 마들로724, 상가동 137,139호 (도봉동 657, 도봉한양수자인)",37.67455566,127.04765645
GS25도봉소망점,"서울 도봉구 시루봉로27길23, 1층 (도봉1동 614-24)",37.67230652,127.04251611
GS25도봉신성점,서울 도봉구 도봉로154길23 (도봉동 623-133),37.67133873,127.04539644
GS25도봉쌍문점,"서울 도봉구 도봉로135길24, 1층(쌍문2동 713-45)",37.65903519,127.03929782
GS25도봉으뜸점,"서울 도봉구 도봉로180길6-25, 동아에코빌A 상가동 106호 (도봉동 654)",37.68151459,127.04690994
GS25도봉정의점,"서울 도봉구 노해로49길69-4, 1층 상가 좌측 (쌍문동 137-52)",37.65238216,127.03226662
GS25도봉중앙점,"서울 도봉구 노해로61길4, 1층 (창동 700-72, 리솜하우스)",37.65168743,127.0376586
GS25도봉타운점,서울 도봉구 도봉산3길7 (도봉동 557-1),37.68694506,127.0443461
GS25도선쉐르빌점,"서울 성동구 무학로6길50, 101동 103호 (도선동 69, 성동삼성쉐르빌)",37.56451701,127.03497779
GS25도신초교점,"서울 영등포구 대림로34길25-2, 1층 (대림동 684-14)",37.49973091,126.90084485
GS25도화베네스트점,"서울 마포구 새창로6길43, 지층 (도화동 2-338)",37.540345,126.95183659
GS25도화삼보점,"서울 마포구 도화길43, 101호 (도화동 571, 나눔빌딩)",37.54178143,126.95023227
GS25도화새창점,"서울 마포구 새창로14, 1층(도화동 183-13)",37.54204495,126.95149595
GS25독립문초교점,"서울 종로구 통일로12길24-2, 독립문할인마트 (무악동 46-1734)",37.57366156,126.96056216
GS25독바위역점,"서울 은평구 불광로131, 1층(불광1동 13-31)",37.61854649,126.93278572
GS25독산골드파크3차점,"서울 금천구 시흥대로291, GS25  (독산동 1155, 독산골드파크3차점)",37.45988016,126.89725748
GS25독산골드파크점,"서울 금천구 벚꽃로30, 205동 118호 (독산동 448-13, 금천롯데캐슬골드파크2차)",37.45834032,126.89350483
GS25독산두산로점,"서울 금천구 두산로36, 1층 (102호-103호, 진도아파트 상가) (독산동 1133)",37.46995125,126.89215799
GS25독산문성점,서울 금천구 남부순환로126길69 (독산3동 895-24),37.47738467,126.90761669
GS25독산반수점,서울 금천구 독산로313(독산3동 978-36),37.47485716,126.90323296
GS25독산소망점,서울 금천구 독산로267 (독산동 194-4),37.47062541,126.90260519
GS25독산쌈지점,"서울 금천구 독산로80길13, 1층(독산4동 181-65)",37.47117856,126.90395371
GS25독산우림점,"서울 금천구 가산디지털1로2,  113호(가산동 680, 우림라이온스밸리2차)",37.46683346,126.88830397
GS25독산우시장점,서울 금천구 범안로1201 (독산동 293-21),37.46671847,126.8952579
GS25독산우정점,"서울 금천구 독산로75길34, 1층 (독산동 196-21)",37.46925469,126.90054514
GS25독산정심점,서울 금천구 독산로74길21(독산4동 185-7),37.46869021,126.90379787
GS25독산중앙점,"서울 금천구 독산로306 (독산3동 977-24, 경희태권도학원)",37.47406729,126.90356106
GS25독산초교점,서울 금천구 독산동1050번지,37.46426376,126.90064084
GS25독산푸르지오점,"서울 금천구 독산로108길101, 1층 (독산동 901-14)",37.48033023,126.9094733
GS25독산하이점,서울 금천구 독산로73길33 (독산동 1024),37.4677807,126.89997889
GS25독산한양점,서울 금천구 시흥대로150길21 (독산동 965-26),37.47583709,126.90008693
GS25독산행복점,"서울 금천구 독산로103길30, 1층 (독산동 963-11)",37.47666517,126.90192896
GS25돈암한진점,"서울 성북구 성북로4길52, 한진@상가서관 418-2101(돈암동 609-1)",37.59415451,127.01021503
GS25동교사랑점,서울 마포구 월드컵북로2길57(동교동 158-1),37.55748693,126.9232558
GS25동교타운점,"서울 마포구 동교로25길15, 1층(동교동 201-1)",37.55770526,126.92150966
GS25동교행복점,"서울 마포구 와우산로167, 2층 (동교동 182-8)",37.55585176,126.9307152
GS25동국타운점,"서울 중구 동호로25길15, B1(장충동2가 193-87)",37.55863052,127.00213973
GS25동대문DDP점,"서울 중구 을지로281, 디자인장터 C1호 (을지로7가 2-1)",37.56703853,127.00978156
GS25동대문SK점,"서울 동대문구 사가정로148, 상가1동 106호 107호 (전농동 10)",37.5766091,127.06067931
GS25동대문구청점,서울 동대문구 고산자로28길39 (용두동 39-714),37.57495974,127.04045822
GS25동대문두산점,"서울 동대문구 전농로2길10, 1층 (답십리1동 488-25)",37.5666416,127.05704636
GS25동대문메가점,"서울 동대문구 천호대로241, 102동 202호 (답십리동 999, 청계벽산메가트리움)",37.56986945,127.0494438
GS25동대문배봉점,"서울 동대문구 한천로39길28, 1층 (전농2동 3-57)",37.57838778,127.06681584
GS25동대문쇼핑점,"서울 중구 퇴계로73가길34, 1층 2층 1호 (신당동 251-77)",37.56688923,127.01347375
GS25동대문신동아점,서울 동대문구 무학로26길33 (용두동 122-24),37.57350779,127.032575
GS25동대문신설점,서울 동대문구 한빛로24(신설동 25-1),37.57760409,127.02558205
GS25동대문용두점,서울 동대문구 천호대로31길50(용두동 39-419),37.57559823,127.04141231
GS25동대문장안교점,"서울 동대문구 사가정로260, 1층 (장안동 314-4)",37.57915357,127.07366715
GS25동대문장안점,서울 동대문구 장한로165(장안2동 305-1),37.57512785,127.07162265
GS25동대문정릉천점,"서울 동대문구 왕산로23길89, 상가동 101호 (제기동 252, 이수브라운스톤)",37.582133,127.03394658
GS25동대문지웰점,"서울 동대문구 난계로242, 104호 105호 (신설동 117-12, 신설동지웰홈스)",37.57304761,127.02373955
GS25동대문패션점,"서울 중구 을지로254, 101호 (을지로6가 23, 타임캐슬오피스텔)",37.56598254,127.00635441
GS25동대문한신점,"서울 동대문구 황물로42, 1층 1호 (답십리1동 542-1)",37.57324958,127.04624237
GS25동대후문점,"서울 중구 서애로1길35, 1층(묵정동 29-23, 동국빌딩)",37.56103634,127.00001367
GS25동덕여대사랑점,"서울 성북구 화랑로13길42, 1층 101호(월곡2동 21-56)",37.60511928,127.04176976
GS25동묘역점,"서울 종로구 종로344, 1층(숭인2동 310, 대우디오빌)",37.57283063,127.01605572
GS25동부시장점,"서울 중랑구 봉우재로41, 1층(면목2동 183-24)",37.59079178,127.07784844
GS25동부이촌점,"서울 용산구 이촌로182, 108호 (이촌동 302-68, 기업은행)",37.5211541,126.96733203
GS25동빙고점,서울 용산구 장문로6길97(동빙고동 1-10),37.52605349,126.99632879
GS25동선행복점,"서울 성북구 동소문로27길31, 1층 101호 (동선동4가 295-4, 벨라미아오피스텔)",37.5957135,127.0199557
GS25동성하나점,"서울 강서구 금낭화로23길8, 상가동 104,105,108,109호 (방화동 817)",37.57960511,126.81217953
GS25동소문본점,서울 성북구 성북로2길38(동소문동1가 108),37.58959305,127.007807
GS25동소문제일점,서울 성북구 동소문로2길97(동소문동3가 45),37.58995215,127.01087081
GS25동소문타운점,서울 성북구 동소문로17길12(동소문동6가 138-3),37.59304137,127.01501967
GS25동숭점,서울 종로구 동숭길140(혜화동 201),37.58366487,127.00254161
GS25동여의점,"서울 영등포구 여의대방로65길23, 101호 (여의도동 45-13, 포레스텔빌딩)",37.52025217,126.92879126
GS25동자제일점,서울 용산구 한강대로102길12 (갈월동 1-5),37.5497279,126.97268698
GS25동자플래티넘점,"서울 용산구 한강대로372, C동 108호 (동자동 45, 센트레빌아스테리움서울)",37.55058197,126.97350141
GS25동작대방점,서울 동작구 상도로80(대방동 336-13),37.49954216,126.92934731
GS25동작도서관점,"서울 동작구 장승배기로96,  1층 102호 (노량진2동 310-99)",37.50610673,126.93988534
GS25동작드림점,"서울 동작구 상도로34길18, 1층 (상도2동 29-37)",37.50409309,126.94544446
GS25동작사당점,"서울 동작구 동작대로9길39, 1층(사당1동 1026-38)",37.48058496,126.97933289
GS25동작상도점,서울 동작구 상도로130(상도동 355-6),37.5017584,126.93429195
GS25동작상떼빌점,"서울 동작구 신대방1가길38,  106동 116호 118(신대방1동 719, 상떼빌)",37.48757815,126.9069255
GS25동작서림점,"서울 동작구 사당로215,  1층 111호(사당3동 252-17, 서림테마상가)",37.48462429,126.97235793
GS25동작성대점,"서울 동작구 성대로12길1, 1층 (상도4동 263-8, 상도동다빈모1프라자)",37.49752388,126.93533603
GS25동작센타점,서울 동작구 양녕로28길28 (상도동 212-36),37.49820665,126.94515405
GS25동작신라점,"서울 동작구 시흥대로602, 1층 (신대방1동 686-53)",37.48604166,126.90447158
GS25동작엠코타운점,"서울 동작구 상도로346-1, 상도엠코타운 상가3동 103,104호 (상도동 531)",37.4952761,126.95098537
GS25동작우체국점,서울 동작구 여의대방로22길78 (신대방동 361-55),37.49768506,126.92428471
GS25동작유한점,"서울 동작구 등용로14길44, 1층 (대방동 43-2, 시티모텔)",37.51196381,126.93390932
GS25동작이편한점,"서울 동작구 국사봉2길35, 1층 (신대방동 340-6)",37.49708445,126.92859076
GS25동작정금마을점,"서울 동작구 동작대로189, 1층 102호 (동작동 55-21)",37.4936671,126.9823326
GS25동작중심점,서울 동작구 사당로20나길18 (사당동 318-92),37.48181546,126.97471429
GS25동작한양점,"서울 동작구 노량진로6길59, 1층 (노량진2동 289-88, 이례그린미술원)",37.51047995,126.93622657
GS25동작현대점,"서울 동작구 현충로151, 상가동 B1층 (흑석동 28, 한강현대아파트)",37.507009,126.96955151
GS25두타몰점,"서울 중구 장충단로275, 5층 아가방 (을지로6가 18-12)",37.5687687,127.00872854
GS25둔촌신성점,서울 강동구 진황도로206 (둔촌2동 134-6),37.52797953,127.14365436
GS25둔촌역점,"서울 강동구 양재대로1367, 103호 (성내3동 416-4)",37.52837366,127.13591111
GS25둔촌주공점,서울 강동구 풍성로247 (둔촌2동 163),37.5282085,127.13920537
GS25둔촌프라자점,서울 강동구 천호대로198길32(둔촌2동 611-1),37.53452597,127.14804889
GS25드림타워2점,"서울 구로구 디지털로31길41, 1층 (구로동 197-28, ENC벤처드림타워6차)",37.48515767,126.89277021
GS25등촌NC점,서울 강서구 강서로56가길41(등촌3동 678-2),37.56143777,126.84000634
GS25등촌서낭점,"서울 강서구 화곡로63길125, 1층(등촌3동 663-7, 윤준빌딩)",37.55874959,126.84612594
GS25등촌센트럴점,"서울 강서구 공항대로59다길39, 101동 1층 3호,4호 (등촌동 633-24)",37.55309125,126.86566785
GS25등촌스타점,"서울 강서구 등촌로39길6,  6호(등촌2동 512-7)",37.54558759,126.8621264
GS25등촌월드점,"서울 강서구 공항대로39길74, 상가동 103호 (등촌동 695, 등촌5단지주공아파트)",37.56045879,126.84492245
GS25등촌점,"서울 강서구 화곡로61길100,  101호(등촌3동 662-6)",37.55845202,126.84702467
GS25등촌캐빈점,서울 강서구 공항대로51길17 (등촌동 654-58),37.55514684,126.85738605
GS25등촌타운점,"서울 강서구 공항대로541, 상가 B01호 (염창동 274-17, 센터스퀘어등촌아파트)",37.55072796,126.86633743
GS25등촌한마음점,서울 강서구 공항대로58길32(등촌2동 532-1),37.55039257,126.86238155
GS25등촌한올림점,"서울 강서구 화곡로64길2, 101동 103호 (등촌동 656, 경동미르웰한울림)",37.55725413,126.85355101
GS25등촌현대점,"서울 강서구 등촌로163 (등촌2동 715, 등촌아이파크@주상가동1층105호)",37.54388326,126.86011542
GS25디에이치자이점,"서울 강남구 영동대로22, 상가 827동 S2B1-0211호 (일원동 611-1)",37.49069925,127.07507726
GS25디오센터점,"서울 중구 서소문로38, 111호(중림동 500, 디오센터)",37.56039371,126.96620211
GS25디큐브시티점,"서울 구로구 경인로662, 지하1층 편의점 (신도림동 692, 디큐브시티)",37.50846589,126.88873872
GS25뚝섬본점,"서울 성동구 아차산로38 (성수동1가 656-766, 개풍빌딩)",37.54650611,127.04842782
GS25뚝섬유원지점,"서울 광진구 능동로4길17, 1층 (자양동 553-376)",37.53343218,127.06881324
GS25라마다호텔점,서울 중구 순화동195-1번지 포스코더샵빌딩 1층 112호,37.56013936,126.97215921
GS25래미안포레스트점,"서울 강남구 개포로264, 상가 B동 101호 (개포동 656, 개포래미안포레스트)",37.47751124,127.05502431
GS25로데오점,서울 강남구 선릉로161길31 (신사동 659-9),37.52754249,127.03773969
GS25마곡10단지점,"서울 강서구 마곡중앙1로72, 상가동 104호 (마곡동 747, 마곡엠밸리10단지)",37.55952111,126.81935738
GS25마곡7단지점,"서울 강서구 마곡서로133, 713동 101호 (마곡동 743-4, 마곡엠밸리7단지)",37.56522905,126.82341014
